issuer_lei,ultimate_parent_lei,parent_country_iso,relationship_type,source
549300BGJH0LJLGIUQ46,549300BGJH0LJLGIUQ46,KY,SELF,GLEIF-RR+API
549300BH0PFEW6WVTN52,549300BH0PFEW6WVTN52,KY,SELF,GLEIF-RR+API
549300BHMJK3BEYF7Y42,549300BHMJK3BEYF7Y42,KY,SELF,GLEIF-RR+API
549300BHN1HB5BNG2R96,549300BHN1HB5BNG2R96,GB,SELF,GLEIF-RR+API
549300BHVD63HE2GHX17,300300D2000111000062,CN,ULTIMATE,GLEIF-RR+API
549300BI9STOGTECXV18,549300BI9STOGTECXV18,KY,SELF,GLEIF-RR+API
549300BIN4DWJG5VWF64,549300BIN4DWJG5VWF64,US,SELF,GLEIF-RR+API
549300BJ4B7IHHA4GP46,549300BJ4B7IHHA4GP46,KY,SELF,GLEIF-RR+API
549300BJ6IA5S2UFVN71,549300BJ6IA5S2UFVN71,KY,SELF,GLEIF-RR+API
549300BJ7FGBP0KHXY31,549300BJ7FGBP0KHXY31,VG,SELF,GLEIF-RR+API
549300BJ8TRWJ20BLC43,549300BJ8TRWJ20BLC43,KY,SELF,GLEIF-RR+API
549300BK4BG08VTDZF29,549300BK4BG08VTDZF29,KY,SELF,GLEIF-RR+API
549300BLCSV170UP8R47,549300BLCSV170UP8R47,KY,SELF,GLEIF-RR+API
549300BLIFMJ8T7AGX24,549300BLIFMJ8T7AGX24,KY,SELF,GLEIF-RR+API
549300BLM71AQBASFS47,EQNZNT235RBOJ6LJQZ02,HK,ULTIMATE,GLEIF-RR+API
549300BNZ44C797ZPY53,549300BNZ44C797ZPY53,KY,SELF,GLEIF-RR+API
549300BOE42FYBAXFR86,549300BOE42FYBAXFR86,KY,SELF,GLEIF-RR+API
549300BOEG5O4MSO7220,549300BOEG5O4MSO7220,KY,SELF,GLEIF-RR+API
549300BOP4S1F44PKE29,549300BOP4S1F44PKE29,KY,SELF,GLEIF-RR+API
549300BPQJ0HH3UN2I20,549300BPQJ0HH3UN2I20,KY,SELF,GLEIF-RR+API
549300BQ0JCX7AB51405,3003002ULBI4T3DT7Z09,CN,ULTIMATE,GLEIF-RR+API
549300BQ0WQMX5H5TS32,549300BQ0WQMX5H5TS32,KY,SELF,GLEIF-RR+API
549300BRUAMTEA33B077,549300BRUAMTEA33B077,KY,SELF,GLEIF-RR+API
549300BSLQRD3CFUV847,549300BSLQRD3CFUV847,KY,SELF,GLEIF-RR+API
549300BTYXZYFTGVBO58,549300BTYXZYFTGVBO58,KY,SELF,GLEIF-RR+API
549300BU7U9SZMLBY924,549300BU7U9SZMLBY924,KY,SELF,GLEIF-RR+API
549300BUY3KOHID1L691,549300806N8G66AOH062,KY,ULTIMATE,GLEIF-RR+API
549300BV0TP5RVPBYO24,549300BV0TP5RVPBYO24,KY,SELF,GLEIF-RR+API
549300BW4412X0TZDD77,549300BW4412X0TZDD77,KY,SELF,GLEIF-RR+API
549300BWBX8PTZD3W768,549300BWBX8PTZD3W768,KY,SELF,GLEIF-RR+API
549300BY1IZV1E6BKJ60,549300BY1IZV1E6BKJ60,KY,SELF,GLEIF-RR+API
549300BZFIKWV81Y7272,549300BZFIKWV81Y7272,KY,SELF,GLEIF-RR+API
549300C1R4TPBBMHW903,549300C1R4TPBBMHW903,KY,SELF,GLEIF-RR+API
549300C2SXK7TLB4RX62,549300O5KAG21BMZ8N83,QA,ULTIMATE,GLEIF-RR+API
549300C32SCVRA24UK92,549300C32SCVRA24UK92,KY,SELF,GLEIF-RR+API
549300C3570PBQ31OI09,549300C3570PBQ31OI09,KY,SELF,GLEIF-RR+API
549300C3OD89QRWQ1Y92,549300C3OD89QRWQ1Y92,KY,SELF,GLEIF-RR+API
549300C4V8TQKM1GKV14,549300C4V8TQKM1GKV14,KY,SELF,GLEIF-RR+API
549300C6OZZ8LTVR8209,2138009UNXTD8EYS5M35,CN,ULTIMATE,GLEIF-RR+API
549300C6QY0XRSC8FH09,549300C6QY0XRSC8FH09,KY,SELF,GLEIF-RR+API
549300C7PSULF5Z6ZE61,549300C7PSULF5Z6ZE61,KY,SELF,GLEIF-RR+API
549300C81AR42BZUFZ09,549300C81AR42BZUFZ09,KY,SELF,GLEIF-RR+API
549300C89ZJ5IWOT1F21,549300C89ZJ5IWOT1F21,KY,SELF,GLEIF-RR+API
549300C8Q7ISEHHDRH76,549300C8Q7ISEHHDRH76,KY,SELF,GLEIF-RR+API
549300CBYHI3C2Y5HE76,549300CBYHI3C2Y5HE76,KY,SELF,GLEIF-RR+API
549300CCL2BKJGMYXV60,549300CCL2BKJGMYXV60,TH,SELF,GLEIF-RR+API
549300CDEZZBT7IQCP98,549300CDEZZBT7IQCP98,KY,SELF,GLEIF-RR+API
549300CDNDWWERRAUA43,549300CDNDWWERRAUA43,KY,SELF,GLEIF-RR+API
549300CDR1IUQF4KLQ22,549300CDR1IUQF4KLQ22,KY,SELF,GLEIF-RR+API
549300CDYR56PY734566,549300CDYR56PY734566,KY,SELF,GLEIF-RR+API
549300CEYMYPINCEX579,549300CEYMYPINCEX579,KY,SELF,GLEIF-RR+API
549300CII6SLYGKNHA04,549300CII6SLYGKNHA04,US,SELF,GLEIF-RR+API
549300CIOPBDYOSN3T91,549300CIOPBDYOSN3T91,KY,SELF,GLEIF-RR+API
549300CJP8HGT746II19,549300CJP8HGT746II19,KY,SELF,GLEIF-RR+API
549300CMJUK1VCINNF57,549300CMJUK1VCINNF57,KY,SELF,GLEIF-RR+API
549300CNL7WAJ1GWHW38,549300CNL7WAJ1GWHW38,KY,SELF,GLEIF-RR+API
549300CO8XB55W8SS394,549300CO8XB55W8SS394,KY,SELF,GLEIF-RR+API
549300COL9W0H0S72M02,549300COL9W0H0S72M02,VG,SELF,GLEIF-RR+API
549300CQMHYJ3DLMP206,549300CQMHYJ3DLMP206,KY,SELF,GLEIF-RR+API
549300CQR4WB8C9KUS83,549300CQR4WB8C9KUS83,KY,SELF,GLEIF-RR+API
549300CRKU1QTVZGXC11,549300CRKU1QTVZGXC11,KY,SELF,GLEIF-RR+API
549300CTF5B701OF6K35,549300CTF5B701OF6K35,KY,SELF,GLEIF-RR+API
549300CTHC1CP86P2G96,549300CTHC1CP86P2G96,LU,SELF,GLEIF-RR+API
549300CTUU1RFXHQJE44,549300CTUU1RFXHQJE44,BR,SELF,GLEIF-RR+API
549300CUF7B1LAB15T90,549300CUF7B1LAB15T90,KY,SELF,GLEIF-RR+API
549300CV543M17BZT615,549300CV543M17BZT615,HK,SELF,GLEIF-RR+API
549300CVBX8ZUYQV3Q10,549300CVBX8ZUYQV3Q10,KY,SELF,GLEIF-RR+API
549300CXJXDQGQLS5075,549300CXJXDQGQLS5075,KY,SELF,GLEIF-RR+API
549300CXPXW83QGWOL98,549300CXPXW83QGWOL98,KY,SELF,GLEIF-RR+API
549300CY2ZBGUZ0PDU28,549300CY2ZBGUZ0PDU28,KY,SELF,GLEIF-RR+API
549300CYQQY1K80L8C90,549300CYQQY1K80L8C90,KY,SELF,GLEIF-RR+API
549300CYSMDAD2JBUI20,549300CYSMDAD2JBUI20,KY,SELF,GLEIF-RR+API
549300D0GYBG49KJD582,549300D0GYBG49KJD582,KY,SELF,GLEIF-RR+API
549300D1D91PFKUUCT75,549300D1D91PFKUUCT75,KY,SELF,GLEIF-RR+API
549300D3XEVQHIB48278,549300D3XEVQHIB48278,KY,SELF,GLEIF-RR+API
549300D4IEI9VQMVAU18,549300D4IEI9VQMVAU18,KY,SELF,GLEIF-RR+API
549300D5KL0IVFLIND32,549300D5KL0IVFLIND32,KY,SELF,GLEIF-RR+API
549300D60LKSR31DKI65,549300D60LKSR31DKI65,KY,SELF,GLEIF-RR+API
549300D7IKXB86IQMC13,549300D7IKXB86IQMC13,KY,SELF,GLEIF-RR+API
549300D98ZLKNSI8CN63,549300D98ZLKNSI8CN63,KY,SELF,GLEIF-RR+API
549300D9EWW78J2IM387,549300D9EWW78J2IM387,KY,SELF,GLEIF-RR+API
549300D9WFI6G10MLL93,549300D9WFI6G10MLL93,BM,SELF,GLEIF-RR+API
549300DA6HSLI0UPTQ25,549300DA6HSLI0UPTQ25,KY,SELF,GLEIF-RR+API
549300DBVCVH5X7MO467,549300DBVCVH5X7MO467,KY,SELF,GLEIF-RR+API
549300DCVSIJCGD38T68,549300DCVSIJCGD38T68,KY,SELF,GLEIF-RR+API
549300DDKQ3XRKSS1646,549300DDKQ3XRKSS1646,VG,SELF,GLEIF-RR+API
549300DDYHDQJDDDWB27,549300DDYHDQJDDDWB27,KY,SELF,GLEIF-RR+API
549300DG0FGL1EU1CT79,549300DG0FGL1EU1CT79,KY,SELF,GLEIF-RR+API
549300DIFLPXIUN5O888,549300DIFLPXIUN5O888,KY,SELF,GLEIF-RR+API
549300DJLY2JZABDD193,549300DJLY2JZABDD193,KY,SELF,GLEIF-RR+API
549300DKUZNKIVGI1M49,549300DKUZNKIVGI1M49,KY,SELF,GLEIF-RR+API
549300DL9XJVF21UAF27,549300DL9XJVF21UAF27,KY,SELF,GLEIF-RR+API
549300DLECQR1G5C3H64,549300DLECQR1G5C3H64,KY,SELF,GLEIF-RR+API
549300DLWZLXC60CXS69,549300TLB5ALPCGBHN23,TW,ULTIMATE,GLEIF-RR+API
549300DO71RQ0W5CER62,549300DO71RQ0W5CER62,KY,SELF,GLEIF-RR+API
549300DO8S88M0JNL340,549300DO8S88M0JNL340,KY,SELF,GLEIF-RR+API
549300DQVG47LOO0JR23,300300NTHHIGL96GQP56,CN,ULTIMATE,GLEIF-RR+API
549300DR1B057AG4RV71,549300DR1B057AG4RV71,KY,SELF,GLEIF-RR+API
549300DSMAD69T7GGN13,549300DSMAD69T7GGN13,HK,SELF,GLEIF-RR+API
549300DT8SH0CF6BTT37,549300DT8SH0CF6BTT37,VG,SELF,GLEIF-RR+API
549300DX0ZYWEZ6TY764,549300DX0ZYWEZ6TY764,KY,SELF,GLEIF-RR+API
549300DX1ZQGOMLNIF41,549300DX1ZQGOMLNIF41,KY,SELF,GLEIF-RR+API
549300DXMQIRCT0KIT70,549300DXMQIRCT0KIT70,KY,SELF,GLEIF-RR+API
549300DXVXDLOHWGRR10,549300DXVXDLOHWGRR10,KY,SELF,GLEIF-RR+API
549300DYK366J47FIO80,549300DYK366J47FIO80,KY,SELF,GLEIF-RR+API
549300DZIZ5WPHB3IN57,549300DZIZ5WPHB3IN57,KY,SELF,GLEIF-RR+API
549300E24U6UCPJEUI87,549300E24U6UCPJEUI87,KY,SELF,GLEIF-RR+API
549300E2FIIBY7XTJE98,549300E2FIIBY7XTJE98,KY,SELF,GLEIF-RR+API
549300E3PEQVSTJ5DD11,549300E3PEQVSTJ5DD11,KY,SELF,GLEIF-RR+API
549300E3ZP4GOU3D4G57,549300E3ZP4GOU3D4G57,VG,SELF,GLEIF-RR+API
549300E4AC0513DYO913,549300E4AC0513DYO913,KY,SELF,GLEIF-RR+API
549300E4DX3Q8L455K94,549300E4DX3Q8L455K94,KY,SELF,GLEIF-RR+API
549300E4JG0W5T61XL68,549300E4JG0W5T61XL68,KY,SELF,GLEIF-RR+API
549300E51CF32RJNO651,549300E51CF32RJNO651,KY,SELF,GLEIF-RR+API
549300E610NX15ZSSH14,549300E610NX15ZSSH14,KY,SELF,GLEIF-RR+API
549300E7TSGLCOVSY746,549300E7TSGLCOVSY746,CN,SELF,GLEIF-RR+API
549300E7VMVNVKXVY242,549300E7VMVNVKXVY242,KY,SELF,GLEIF-RR+API
549300EB3KHH9T7ICE44,549300EB3KHH9T7ICE44,KY,SELF,GLEIF-RR+API
549300EBTBMCIE3TPQ20,549300EBTBMCIE3TPQ20,KY,SELF,GLEIF-RR+API
549300EBTP3B4M4B8B17,549300EBTP3B4M4B8B17,KY,SELF,GLEIF-RR+API
549300EBWPUX52MGF160,549300EBWPUX52MGF160,KY,SELF,GLEIF-RR+API
549300EBYXJ9QVMC7X31,549300EBYXJ9QVMC7X31,KY,SELF,GLEIF-RR+API
549300ECLIGB6OZRBA51,549300ECLIGB6OZRBA51,KY,SELF,GLEIF-RR+API
549300ED8J4IE3JZHD75,3003000C5RUU8UUBBS60,CN,ULTIMATE,GLEIF-RR+API
549300EDHELI2Z97XO34,549300EDHELI2Z97XO34,KY,SELF,GLEIF-RR+API
549300EDZDHKTKE7JV77,549300EDZDHKTKE7JV77,KY,SELF,GLEIF-RR+API
549300EEOTVLW827QY91,14URO7KANNWKTLQY7F55,GG,ULTIMATE,GLEIF-RR+API
549300EERMFPZ487P195,549300EERMFPZ487P195,KY,SELF,GLEIF-RR+API
549300EGTRJCEFDLJ069,549300EGTRJCEFDLJ069,KY,SELF,GLEIF-RR+API
549300EIBQDZ5WXOZ105,549300EIBQDZ5WXOZ105,KY,SELF,GLEIF-RR+API
549300EJYMJS22ND8Y17,549300EJYMJS22ND8Y17,GB,SELF,GLEIF-RR+API
549300EJZ6JIZVXIHF06,549300EJZ6JIZVXIHF06,KY,SELF,GLEIF-RR+API
549300EKNBMBS9DNYE37,549300EKNBMBS9DNYE37,KY,SELF,GLEIF-RR+API
549300EKSLXKVD2RWW61,549300EKSLXKVD2RWW61,KY,SELF,GLEIF-RR+API
549300EKYC11MTYD8M47,549300EKYC11MTYD8M47,KY,SELF,GLEIF-RR+API
549300EM51WYXFHUY333,549300EM51WYXFHUY333,BR,SELF,GLEIF-RR+API
549300EM6DS6KQH1HN07,549300EM6DS6KQH1HN07,KY,SELF,GLEIF-RR+API
549300EN7U0YPUUKDX15,549300GBJWBTPVVCJ789,BH,ULTIMATE,GLEIF-RR+API
549300ENU7ZZLTPT3E22,549300ENU7ZZLTPT3E22,KY,SELF,GLEIF-RR+API
549300EO21RSSTCI1873,549300EO21RSSTCI1873,KY,SELF,GLEIF-RR+API
549300EOF4JL75TYXX49,549300EOF4JL75TYXX49,KY,SELF,GLEIF-RR+API
549300EOTSWYWE1BC269,549300EOTSWYWE1BC269,VG,SELF,GLEIF-RR+API
549300EP2U5YJQU5RD13,549300EP2U5YJQU5RD13,VG,SELF,GLEIF-RR+API
549300EPPYTG18BLNK44,549300EPPYTG18BLNK44,KY,SELF,GLEIF-RR+API
549300EPS8RK4A7ELE62,549300EPS8RK4A7ELE62,KY,SELF,GLEIF-RR+API
549300EPZBP5YZALJQ09,549300EPZBP5YZALJQ09,KY,SELF,GLEIF-RR+API
549300ERIHFJJFMGMG87,549300ERIHFJJFMGMG87,KY,SELF,GLEIF-RR+API
549300EUEEB937ZBYB92,549300EUEEB937ZBYB92,KY,SELF,GLEIF-RR+API
549300EUXDMXLOPZ1I79,549300EUXDMXLOPZ1I79,US,SELF,GLEIF-RR+API
549300EVO6UZDGY05787,549300DUOO1KXOHPM605,US,ULTIMATE,GLEIF-RR+API
549300EW146C7Q4UV387,549300EW146C7Q4UV387,KY,SELF,GLEIF-RR+API
549300EX32IF3NZCVL73,549300EX32IF3NZCVL73,KY,SELF,GLEIF-RR+API
549300EXJV1RPGZNH608,549300EXJV1RPGZNH608,CY,SELF,GLEIF-RR+API
549300EY2ULL20U3RR38,549300EY2ULL20U3RR38,KY,SELF,GLEIF-RR+API
549300EY8WEC9D18YD37,549300EY8WEC9D18YD37,KY,SELF,GLEIF-RR+API
549300EYIDIF4X8MHI21,549300EYIDIF4X8MHI21,KY,SELF,GLEIF-RR+API
549300EYS8N79JYSXL17,549300BKB46CGMNC2L04,US,ULTIMATE,GLEIF-RR+API
549300EZEV0J075U3O12,OWUNCC6U1ZJXMZKFBJ36,US,ULTIMATE,GLEIF-RR+API
549300F0KUUDMGB5G459,549300F0KUUDMGB5G459,KY,SELF,GLEIF-RR+API
549300F1X3PF0EWH0F90,549300F1X3PF0EWH0F90,KY,SELF,GLEIF-RR+API
549300F3XEPDOX3FOP69,549300F3XEPDOX3FOP69,KY,SELF,GLEIF-RR+API
549300F4ZUCO6Z48KC28,549300F4ZUCO6Z48KC28,KY,SELF,GLEIF-RR+API
549300F5U2UH77I50R70,549300F5U2UH77I50R70,KY,SELF,GLEIF-RR+API
549300F6W7ZYN8BF2K08,549300F6W7ZYN8BF2K08,VG,SELF,GLEIF-RR+API
549300F7COUCG1RROP29,549300F7COUCG1RROP29,KY,SELF,GLEIF-RR+API
549300F7PKMA8LQYKG72,549300F7PKMA8LQYKG72,KY,SELF,GLEIF-RR+API
549300F8C2GVHBFFH173,549300F8C2GVHBFFH173,KY,SELF,GLEIF-RR+API
549300F9QU71NQ28CS19,549300F9QU71NQ28CS19,KY,SELF,GLEIF-RR+API
549300FC1IHOM4H6GL63,549300FC1IHOM4H6GL63,KY,SELF,GLEIF-RR+API
549300FC7JRIZ6YLHK36,549300FC7JRIZ6YLHK36,JE,SELF,GLEIF-RR+API
549300FCSYYS3J0RKL34,549300FCSYYS3J0RKL34,KY,SELF,GLEIF-RR+API
549300FD0MPTWEITI779,300300YGQJZMCFMU1894,CN,ULTIMATE,GLEIF-RR+API
549300FDSPH65OVJVS35,549300FDSPH65OVJVS35,KY,SELF,GLEIF-RR+API
549300FFO70V4K0LK324,549300FFO70V4K0LK324,KY,SELF,GLEIF-RR+API
549300FFTJ3WPTJK8589,549300FFTJ3WPTJK8589,KY,SELF,GLEIF-RR+API
549300FFV1EYI8ON7P41,549300FFV1EYI8ON7P41,KY,SELF,GLEIF-RR+API
549300FG5PBBG2FX4L24,549300FG5PBBG2FX4L24,KY,SELF,GLEIF-RR+API
549300FH7FGQ0N5KA744,549300FH7FGQ0N5KA744,US,SELF,GLEIF-RR+API
549300FHETHK3XGY8N60,549300FHETHK3XGY8N60,KY,SELF,GLEIF-RR+API
549300FI9E5EZIMPA581,549300FI9E5EZIMPA581,KY,SELF,GLEIF-RR+API
549300FIVXZ33M229N06,549300FIVXZ33M229N06,KY,SELF,GLEIF-RR+API
549300FIXBQYXV3XRC38,549300FIXBQYXV3XRC38,KY,SELF,GLEIF-RR+API
549300FJCGREO1P1UL36,549300FJCGREO1P1UL36,KY,SELF,GLEIF-RR+API
549300FKUWYV7U4JXU55,549300FKUWYV7U4JXU55,KY,SELF,GLEIF-RR+API
549300FL2U4Z16IJI576,549300FL2U4Z16IJI576,KY,SELF,GLEIF-RR+API
549300FLUOZC8QYYKL96,549300FLUOZC8QYYKL96,KY,SELF,GLEIF-RR+API
549300FMPRIVFSDJTS63,549300FMPRIVFSDJTS63,KY,SELF,GLEIF-RR+API
549300FNENFFSMO3GT38,5493000J801JZRCMFE49,BR,ULTIMATE,GLEIF-RR+API
549300FNRP3W5DX0O430,549300FNRP3W5DX0O430,KY,SELF,GLEIF-RR+API
549300FO16ASCVSMYI15,549300FO16ASCVSMYI15,KY,SELF,GLEIF-RR+API
549300FPTLP8I41O7F48,549300FPTLP8I41O7F48,KY,SELF,GLEIF-RR+API
549300FPW2E2MXLOFH93,549300FPW2E2MXLOFH93,KY,SELF,GLEIF-RR+API
549300FPWFXA3EQMFB71,549300FPWFXA3EQMFB71,KY,SELF,GLEIF-RR+API
549300FRGSV52FLG5T09,3003008W60YAHL9CQE51,CN,ULTIMATE,GLEIF-RR+API
549300FRXVB8W0960Y03,549300FRXVB8W0960Y03,KY,SELF,GLEIF-RR+API
549300FSK7KM11RVKG88,549300FSK7KM11RVKG88,KY,SELF,GLEIF-RR+API
549300FU018PJDVE5C16,549300FU018PJDVE5C16,KY,SELF,GLEIF-RR+API
549300FU3GAH1NNHOO94,IGJSJL3JD5P30I6NJZ34,US,ULTIMATE,GLEIF-RR+API
549300FV0ALYM6MGQ903,549300FV0ALYM6MGQ903,KY,SELF,GLEIF-RR+API
549300FWSFBNCWDD1P18,549300FWSFBNCWDD1P18,KY,SELF,GLEIF-RR+API
549300FXQ5JG3SV47Q86,549300FXQ5JG3SV47Q86,KY,SELF,GLEIF-RR+API
549300FXZU8M44ED2J89,549300FXZU8M44ED2J89,KY,SELF,GLEIF-RR+API
549300FY38ZCUKZQU403,549300FY38ZCUKZQU403,KY,SELF,GLEIF-RR+API
549300FY8UGGJMQNCO13,549300FY8UGGJMQNCO13,KY,SELF,GLEIF-RR+API
549300FZ417XL0BBLZ51,549300FZ417XL0BBLZ51,US,SELF,GLEIF-RR+API
549300FZX5BFQP32II32,549300FZX5BFQP32II32,KY,SELF,GLEIF-RR+API
549300G09B8CGBRMLL31,549300G09B8CGBRMLL31,KY,SELF,GLEIF-RR+API
549300G0EX8VHFWPJW18,549300G0EX8VHFWPJW18,KY,SELF,GLEIF-RR+API
549300G18KVCW7VUKI86,549300G18KVCW7VUKI86,KY,SELF,GLEIF-RR+API
549300G3881GLJFXBP48,549300G3881GLJFXBP48,KY,SELF,GLEIF-RR+API
549300G3G1OYI5KO3H14,549300G3G1OYI5KO3H14,KY,SELF,GLEIF-RR+API
549300G475ACIABB4385,549300G475ACIABB4385,CL,SELF,GLEIF-RR+API
549300G47ND4IU8K6324,549300G47ND4IU8K6324,KY,SELF,GLEIF-RR+API
549300G4EB8Y4RLPO182,549300G4EB8Y4RLPO182,KY,SELF,GLEIF-RR+API
549300G4ER3FK1FUJF47,549300G4ER3FK1FUJF47,BM,SELF,GLEIF-RR+API
549300G87EGFMLOYN341,549300G87EGFMLOYN341,KY,SELF,GLEIF-RR+API
549300G8E6YUVJ1DA153,549300G8E6YUVJ1DA153,SE,SELF,GLEIF-RR+API
549300G9RL3BICT9HA62,549300G9RL3BICT9HA62,KY,SELF,GLEIF-RR+API
549300GARKU58L8MSR11,549300GARKU58L8MSR11,KY,SELF,GLEIF-RR+API
549300GBRO0XJ6KQYM11,549300GBRO0XJ6KQYM11,KY,SELF,GLEIF-RR+API
549300GF7PVRIKZNMY06,549300GF7PVRIKZNMY06,KY,SELF,GLEIF-RR+API
549300GGUAM1ZV2SKK63,549300GGUAM1ZV2SKK63,KY,SELF,GLEIF-RR+API
549300GIO5NWNZQ6MS82,549300GIO5NWNZQ6MS82,VG,SELF,GLEIF-RR+API
549300GJYHKO4BDEN716,549300GJYHKO4BDEN716,KY,SELF,GLEIF-RR+API
549300GKHET0CQ690V42,549300GKHET0CQ690V42,KY,SELF,GLEIF-RR+API
549300GKZTMG24SVKU49,549300GKZTMG24SVKU49,KY,SELF,GLEIF-RR+API
549300GLSPRHLAVL0K92,549300GLSPRHLAVL0K92,KY,SELF,GLEIF-RR+API
549300GM65RR2EMGLI48,549300GM65RR2EMGLI48,US,SELF,GLEIF-RR+API
549300GNBBT32SFSEC47,549300GNBBT32SFSEC47,KY,SELF,GLEIF-RR+API
549300GNCFJN86DVNR34,549300GNCFJN86DVNR34,KY,SELF,GLEIF-RR+API
549300GNEZBJHMST9U32,549300GNEZBJHMST9U32,KY,SELF,GLEIF-RR+API
549300GODB02F7ODZK39,549300GODB02F7ODZK39,KY,SELF,GLEIF-RR+API
549300GT2U4OLB9UL559,549300GT2U4OLB9UL559,KY,SELF,GLEIF-RR+API
549300GTVIVSKVBYOB52,549300GTVIVSKVBYOB52,KY,SELF,GLEIF-RR+API
549300GUKNMHLHIJO049,549300GUKNMHLHIJO049,KY,SELF,GLEIF-RR+API
549300GUWSM4NWQXJO64,549300GUWSM4NWQXJO64,KY,SELF,GLEIF-RR+API
549300GV5O2YDK175Q20,549300GV5O2YDK175Q20,US,SELF,GLEIF-RR+API
549300GX4H4HMEVO2G84,549300GX4H4HMEVO2G84,US,SELF,GLEIF-RR+API
549300GXRBLOE2KMGY86,549300GXRBLOE2KMGY86,KY,SELF,GLEIF-RR+API
549300GYO50BTOMOCO81,549300GYO50BTOMOCO81,KY,SELF,GLEIF-RR+API
549300GYVGXZH0VBRW20,549300GYVGXZH0VBRW20,US,SELF,GLEIF-RR+API
549300GZ8MP9ZGVMJ424,549300BE2CB8T87IJV50,CA,ULTIMATE,GLEIF-RR+API
549300H17HKT8TQIAQ77,549300H17HKT8TQIAQ77,KY,SELF,GLEIF-RR+API
549300H1BYT42IUZDL59,549300H1BYT42IUZDL59,KY,SELF,GLEIF-RR+API
549300H3BLEZ8XSDXO87,549300H3BLEZ8XSDXO87,KY,SELF,GLEIF-RR+API
549300H4V7OE3OL7II20,549300H4V7OE3OL7II20,KY,SELF,GLEIF-RR+API
549300H5Q0HJ2EHSSX26,549300H5Q0HJ2EHSSX26,KY,SELF,GLEIF-RR+API
549300H67V5FL4RU1Z53,549300H67V5FL4RU1Z53,KY,SELF,GLEIF-RR+API
549300H70KPP3D6ZU498,549300H70KPP3D6ZU498,VG,SELF,GLEIF-RR+API
549300H738INUT5W2X22,549300H738INUT5W2X22,KY,SELF,GLEIF-RR+API
549300H7C3XO293UKF63,549300H7C3XO293UKF63,KY,SELF,GLEIF-RR+API
549300H7R4K33675UP38,549300H7R4K33675UP38,KY,SELF,GLEIF-RR+API
549300H8L46GO50TOZ40,549300H8L46GO50TOZ40,KY,SELF,GLEIF-RR+API
549300HAR0K520KW1A03,549300HAR0K520KW1A03,KY,SELF,GLEIF-RR+API
549300HBUGSQD1VCXG94,549300HBUGSQD1VCXG94,CN,SELF,GLEIF-RR+API
549300HD9K8XL8QM2Z46,549300HD9K8XL8QM2Z46,KY,SELF,GLEIF-RR+API
549300HF4E86WXQDUX86,549300HF4E86WXQDUX86,KY,SELF,GLEIF-RR+API
549300HGQ43STJLLP808,549300HGQ43STJLLP808,CA,SELF,GLEIF-RR+API
549300HI2I4NKV47SK07,300300YGQJZMCFMU1894,CN,ULTIMATE,GLEIF-RR+API
549300HJ3WN6EBE05751,549300HJ3WN6EBE05751,VG,SELF,GLEIF-RR+API
549300HJJWTCMWFILG24,549300HJJWTCMWFILG24,KY,SELF,GLEIF-RR+API
549300HJRNTCANEH0D47,549300HJRNTCANEH0D47,VG,SELF,GLEIF-RR+API
549300HJX0LGFQYWTF96,549300HJX0LGFQYWTF96,KY,SELF,GLEIF-RR+API
549300HJXIXJNOK1KU82,549300HJXIXJNOK1KU82,KY,SELF,GLEIF-RR+API
549300HKB0UTKU91DG08,IGJSJL3JD5P30I6NJZ34,US,ULTIMATE,GLEIF-RR+API
549300HMTDFWN3B2DI35,549300HMTDFWN3B2DI35,KY,SELF,GLEIF-RR+API
549300HN4UKV1E2R3U73,9DJT3UXIJIZJI4WXO774,US,ULTIMATE,GLEIF-RR+API
549300HNMTL6LADXI169,549300HNMTL6LADXI169,KY,SELF,GLEIF-RR+API
549300HNXZUJB12SQJ60,549300HNXZUJB12SQJ60,KY,SELF,GLEIF-RR+API
549300HOEGQTNS4MTZ12,549300HOEGQTNS4MTZ12,KY,SELF,GLEIF-RR+API
549300HOHPZON6E4VH77,549300HOHPZON6E4VH77,KY,SELF,GLEIF-RR+API
549300HOUABT02D17I63,549300HOUABT02D17I63,BM,SELF,GLEIF-RR+API
549300HQQ42NFL2R0S17,549300HQQ42NFL2R0S17,KY,SELF,GLEIF-RR+API
549300HQR4ENRKHLM113,549300HQR4ENRKHLM113,KY,SELF,GLEIF-RR+API
549300HS2AZ4GZPCZ864,549300HS2AZ4GZPCZ864,KY,SELF,GLEIF-RR+API
549300HTY3H4G929F898,549300HTY3H4G929F898,US,SELF,GLEIF-RR+API
549300HUB5L65CKJ7684,549300HUB5L65CKJ7684,KY,SELF,GLEIF-RR+API
549300HV40B88JRNJD93,549300HV40B88JRNJD93,KY,SELF,GLEIF-RR+API
549300HVTWB0GJZ16V92,549300HVTWB0GJZ16V92,KY,SELF,GLEIF-RR+API
549300HX3UUDPEFTG707,549300HX3UUDPEFTG707,CL,SELF,GLEIF-RR+API
549300HXW2GBYSKFE344,549300HXW2GBYSKFE344,KY,SELF,GLEIF-RR+API
549300HYMKPTC1DTZS42,549300HYMKPTC1DTZS42,BM,SELF,GLEIF-RR+API
549300HZW2SBE758OK89,549300HZW2SBE758OK89,HK,SELF,GLEIF-RR+API
549300I0HBY0ZQ3YIB77,549300I0HBY0ZQ3YIB77,KY,SELF,GLEIF-RR+API
